#layer  Play  Plev
9416  831.1  832.3
9417  828.6  829.8
9418  826.1  827.3
9419  823.6  824.8
9420  821.1  822.4
9421  818.6  819.9
9422  816.2  817.4
9423  813.7  815.0
9424  811.3  812.5
9425  808.8  810.0
9426  806.4  807.6
9427  803.9  805.2
9428  801.5  802.7
9429  799.1  800.3
9430  796.7  797.9
9431  794.3  795.5
9432  791.9  793.1
9433  789.5  790.7
9434  787.1  788.3
9435  784.7  785.9
9436  782.3  783.5
9437  779.9  781.1
9438  777.5  778.7
9439  775.2  776.3
9440  772.8  774.0
9441  770.4  771.6
9442  768.1  769.3
9443  765.7  766.9
9444  763.4  764.6
9445  761.1  762.2
9446  758.7  759.9
9447  756.4  757.6
9448  754.1  755.2
9449  751.8  752.9
9450  749.5  750.6
9451  747.2  748.3
9452  744.9  746.0
9453  742.6  743.7
9454  740.3  741.4
9455  738.0  739.1
9456  735.7  736.9
9457  733.4  734.6
9458  731.2  732.3
9459  728.9  730.1
9460  726.7  727.8
9461  724.4  725.5
9462  722.2  723.3
9463  719.9  721.1
9464  717.7  718.8
9465  715.5  716.6
9466  713.2  714.4
9467  711.0  712.1
9468  708.8  709.9
9469  706.6  707.7
9470  704.4  705.5
9471  702.2  703.3
9472  700.0  701.1
9473  697.8  698.9
9474  695.7  696.7
9475  693.5  694.6
9476  691.3  692.4
9477  689.1  690.2
9478  687.0  688.1
9479  684.8  685.9
9480  682.7  683.7
9481  680.5  681.6
9482  678.4  679.5
9483  676.3  677.3
9484  674.1  675.2
9485  672.0  673.1
9486  669.9  670.9
9487  667.8  668.8
9488  665.7  666.7
9489  663.5  664.6
9490  661.4  662.5
9491  659.4  660.4
9492  657.3  658.3
9493  655.2  656.2
9494  653.1  654.1
9495  651.0  652.1
9496  649.0  650.0
9497  646.9  647.9
9498  644.8  645.9
9499  642.8  643.8
9500  640.7  641.8
9501  638.7  639.7
9502  636.7  637.7
9503  634.6  635.6
9504  632.6  633.6
9505  630.6  631.6
9506  628.5  629.6
9507  626.5  627.5
9508  624.5  625.5
9509  622.5  623.5
9510  620.5  621.5
9511  618.5  619.5
9512  616.5  617.5
9513  614.5  615.5
9514  612.6  613.6
9515  610.6  611.6
9516  608.6  609.6
9517  606.7  607.6
9518  604.7  605.7
9519  602.7  603.7
9520  600.8  601.8
9521  598.8  599.8
9522  596.9  597.9
9523  595.0  595.9
9524  593.0  594.0
9525  591.1  592.1
9526  589.2  590.2
9527  587.3  588.2
9528  585.4  586.3
9529  583.5  584.4
9530  581.6  582.5
9531  579.7  580.6
9532  577.8  578.7
9533  575.9  576.9
9534  574.1  575.0
9535  572.2  573.1
9536  570.3  571.2
9537  568.5  569.4
9538  566.6  567.5
9539  564.8  565.7
9540  562.9  563.8
9541  561.1  562.0
9542  559.2  560.2
9543  557.4  558.3
9544  555.6  556.5
9545  553.8  554.7
9546  552.0  552.9
9547  550.1  551.1
9548  548.3  549.2
9549  546.5  547.4
9550  544.8  545.7
9551  543.0  543.9
9552  541.2  542.1
9553  539.4  540.3
9554  537.6  538.5
9555  535.9  536.8
9556  534.1  535.0
9557  532.4  533.2
9558  530.6  531.5
9559  528.9  529.7
9560  527.1  528.0
9561  525.4  526.2
9562  523.6  524.5
9563  521.9  522.8
9564  520.2  521.1
9565  518.5  519.3
9566  516.8  517.6
9567  515.1  515.9
9568  513.3  514.2
9569  511.7  512.5
9570  510.0  510.8
9571  508.3  509.1
9572  506.6  507.4
9573  504.9  505.7
9574  503.2  504.1
9575  501.6  502.4
9576  499.9  500.7
9577  1011.5  1013.0
9578  1008.6  1010.1
9579  1005.8  1007.2
9580  1002.9  1004.3
9581  1000.0  1001.4
9582  997.1  998.5
9583  994.2  995.7
9584  991.4  992.8
9585  988.5  990.0
9586  985.7  987.1
9587  982.9  984.3
9588  980.0  981.4
9589  977.2  978.6
9590  974.4  975.8
9591  971.6  973.0
9592  968.8  970.2
9593  966.0  967.4
9594  963.2  964.6
9595  960.4  961.8
9596  957.6  959.0
9597  954.8  956.2
9598  952.0  953.4
9599  949.3  950.7
9600  946.5  947.9
9601  943.8  945.1
9602  941.0  942.4
9603  938.3  939.6
9604  935.5  936.9
9605  932.8  934.2
9606  930.1  931.4
9607  927.4  928.7
9608  924.7  926.0
9609  922.0  923.3
9610  919.3  920.6
9611  916.6  917.9
9612  913.9  915.2
9613  911.2  912.5
9614  908.5  909.9
9615  905.9  907.2
9616  903.2  904.5
9617  900.5  901.9
9618  897.9  899.2
9619  895.2  896.6
9620  892.6  893.9
9621  890.0  891.3
9622  887.3  888.7
9623  884.7  886.0
9624  882.1  883.4
9625  879.5  880.8
9626  876.9  878.2
9627  874.3  875.6
9628  871.7  873.0
9629  869.1  870.4
9630  866.6  867.8
9631  864.0  865.3
9632  861.4  862.7
9633  858.8  860.1
9634  856.3  857.6
9635  853.7  855.0
9636  851.2  852.5
9637  848.7  849.9
9638  846.1  847.4
9639  843.6  844.9
9640  841.1  842.3
9641  838.6  839.8
9642  836.1  837.3
9643  833.6  834.8
9644  831.1  832.3
9645  828.6  829.8
9646  826.1  827.3
9647  823.6  824.8
9648  821.1  822.4
9649  818.6  819.9
9650  816.2  817.4
9651  813.7  815.0
9652  811.3  812.5
9653  808.8  810.0
9654  806.4  807.6
9655  803.9  805.2
9656  801.5  802.7
9657  799.1  800.3
9658  796.7  797.9
9659  794.3  795.5
9660  791.9  793.1
9661  789.5  790.7
9662  787.1  788.3
9663  784.7  785.9
9664  782.3  783.5
9665  779.9  781.1
9666  777.5  778.7
9667  775.2  776.3
9668  772.8  774.0
9669  770.4  771.6
9670  768.1  769.3
9671  765.7  766.9
9672  763.4  764.6
9673  761.1  762.2
9674  758.7  759.9
9675  756.4  757.6
9676  754.1  755.2
9677  751.8  752.9
9678  749.5  750.6
9679  747.2  748.3
9680  744.9  746.0
9681  742.6  743.7
9682  740.3  741.4
9683  738.0  739.1
9684  735.7  736.9
9685  733.4  734.6
9686  731.2  732.3
9687  728.9  730.1
9688  726.7  727.8
9689  724.4  725.5
9690  722.2  723.3
9691  719.9  721.1
9692  717.7  718.8
9693  715.5  716.6
9694  713.2  714.4
9695  711.0  712.1
9696  708.8  709.9
9697  706.6  707.7
9698  704.4  705.5
9699  702.2  703.3
9700  700.0  701.1
9701  697.8  698.9
9702  695.7  696.7
9703  693.5  694.6
9704  691.3  692.4
9705  689.1  690.2
9706  687.0  688.1
9707  684.8  685.9
9708  682.7  683.7
9709  680.5  681.6
9710  678.4  679.5
9711  676.3  677.3
9712  674.1  675.2
9713  672.0  673.1
9714  669.9  670.9
9715  667.8  668.8
9716  665.7  666.7
9717  663.5  664.6
9718  661.4  662.5
9719  659.4  660.4
9720  657.3  658.3
9721  655.2  656.2
9722  653.1  654.1
9723  651.0  652.1
9724  649.0  650.0
9725  646.9  647.9
9726  644.8  645.9
9727  642.8  643.8
9728  640.7  641.8
9729  638.7  639.7
9730  636.6  637.7
9731  634.6  635.6
9732  632.6  633.6
9733  630.6  631.6
9734  628.5  629.6
9735  626.5  627.5
9736  624.5  625.5
9737  622.5  623.5
9738  620.5  621.5
9739  618.5  619.5
9740  616.5  617.5
9741  614.5  615.5
9742  612.6  613.6
9743  610.6  611.6
9744  608.6  609.6
9745  606.7  607.6
9746  604.7  605.7
9747  602.7  603.7
9748  600.8  601.8
9749  598.8  599.8
9750  596.9  597.9
9751  595.0  595.9
9752  593.0  594.0
9753  591.1  592.1
9754  589.2  590.2
9755  587.3  588.2
9756  585.4  586.3
9757  583.5  584.4
9758  581.6  582.5
9759  579.7  580.6
9760  577.8  578.7
9761  575.9  576.9
9762  574.1  575.0
9763  572.2  573.1
9764  570.3  571.2
9765  568.5  569.4
9766  566.6  567.5
9767  564.8  565.7
9768  562.9  563.8
9769  561.1  562.0
9770  559.2  560.2
9771  557.4  558.3
9772  555.6  556.5
9773  553.8  554.7
9774  552.0  552.9
9775  550.1  551.1
9776  548.3  549.2
9777  546.5  547.4
9778  544.8  545.7
9779  543.0  543.9
9780  541.2  542.1
9781  539.4  540.3
9782  537.6  538.5
9783  535.9  536.8
9784  534.1  535.0
9785  532.4  533.2
9786  530.6  531.5
9787  528.9  529.7
9788  527.1  528.0
9789  525.4  526.2
9790  523.6  524.5
9791  521.9  522.8
9792  520.2  521.1
9793  518.5  519.3
9794  516.8  517.6
9795  515.1  515.9
9796  513.3  514.2
9797  511.7  512.5
9798  510.0  510.8
9799  508.3  509.1
9800  506.6  507.4
9801  504.9  505.7
9802  503.2  504.1
9803  501.6  502.4
9804  499.9  500.7
9805  1011.5  1013.0
9806  1008.6  1010.1
9807  1005.8  1007.2
9808  1002.9  1004.3
9809  1000.0  1001.4
9810  997.1  998.5
9811  994.2  995.7
9812  991.4  992.8
9813  988.5  990.0
9814  985.7  987.1
9815  982.9  984.3
9816  980.0  981.4
9817  977.2  978.6
9818  974.4  975.8
9819  971.6  973.0
9820  968.8  970.2
9821  966.0  967.4
9822  963.2  964.6
9823  960.4  961.8
9824  957.6  959.0
9825  954.8  956.2
9826  952.0  953.4
9827  949.3  950.7
9828  946.5  947.9
9829  943.8  945.1
9830  941.0  942.4
9831  938.3  939.6
9832  935.5  936.9
9833  932.8  934.2
9834  930.1  931.4
9835  927.4  928.7
9836  924.7  926.0
9837  922.0  923.3
9838  919.3  920.6
9839  916.6  917.9
9840  913.9  915.2
9841  911.2  912.5
9842  908.5  909.9
9843  905.9  907.2
9844  903.2  904.5
9845  900.5  901.9
9846  897.9  899.2
9847  895.2  896.6
9848  892.6  893.9
9849  890.0  891.3
9850  887.3  888.7
9851  884.7  886.0
9852  882.1  883.4
9853  879.5  880.8
9854  876.9  878.2
9855  874.3  875.6
9856  871.7  873.0
9857  869.1  870.4
9858  866.6  867.8
9859  864.0  865.3
9860  861.4  862.7
9861  858.8  860.1
9862  856.3  857.6
9863  853.7  855.0
9864  851.2  852.5
9865  848.7  849.9
9866  846.1  847.4
9867  843.6  844.9
9868  841.1  842.3
9869  838.6  839.8
9870  836.1  837.3
9871  833.6  834.8
9872  831.1  832.3
9873  828.6  829.8
9874  826.1  827.3
9875  823.6  824.8
9876  821.1  822.4
9877  818.6  819.9
9878  816.2  817.4
9879  813.7  815.0
9880  811.3  812.5
9881  808.8  810.0
9882  806.4  807.6
9883  803.9  805.2
9884  801.5  802.7
9885  799.1  800.3
9886  796.7  797.9
9887  794.3  795.5
9888  791.9  793.1
9889  789.5  790.7
9890  787.1  788.3
9891  784.7  785.9
9892  782.3  783.5
9893  779.9  781.1
9894  777.5  778.7
9895  775.2  776.3
9896  772.8  774.0
9897  770.4  771.6
9898  768.1  769.3
9899  765.7  766.9
9900  763.4  764.6
9901  761.1  762.2
9902  758.7  759.9
9903  756.4  757.6
9904  754.1  755.2
9905  751.8  752.9
9906  749.5  750.6
9907  747.2  748.3
9908  744.9  746.0
9909  742.6  743.7
9910  740.3  741.4
9911  738.0  739.1
9912  735.7  736.9
9913  733.4  734.6
9914  731.2  732.3
9915  728.9  730.1
9916  726.7  727.8
9917  724.4  725.5
9918  722.2  723.3
9919  719.9  721.1
9920  717.7  718.8
9921  715.5  716.6
9922  713.2  714.4
9923  711.0  712.1
9924  708.8  709.9
9925  706.6  707.7
9926  704.4  705.5
9927  702.2  703.3
9928  700.0  701.1
9929  697.8  698.9
9930  695.7  696.7
9931  693.5  694.6
9932  691.3  692.4
9933  689.1  690.2
9934  687.0  688.1
9935  684.8  685.9
9936  682.7  683.7
9937  680.5  681.6
9938  678.4  679.5
9939  676.3  677.3
9940  674.1  675.2
9941  672.0  673.1
9942  669.9  670.9
9943  667.8  668.8
9944  665.7  666.7
9945  663.5  664.6
9946  661.4  662.5
9947  659.4  660.4
9948  657.3  658.3
9949  655.2  656.2
9950  653.1  654.1
9951  651.0  652.1
9952  649.0  650.0
9953  646.9  647.9
9954  644.8  645.9
9955  642.8  643.8
9956  640.7  641.8
9957  638.7  639.7
9958  636.6  637.7
9959  634.6  635.6
9960  632.6  633.6
9961  630.6  631.6
9962  628.5  629.6
9963  626.5  627.5
9964  624.5  625.5
9965  622.5  623.5
9966  620.5  621.5
9967  618.5  619.5
9968  616.5  617.5
9969  614.5  615.5
9970  612.6  613.6
9971  610.6  611.6
9972  608.6  609.6
9973  606.7  607.6
9974  604.7  605.7
9975  602.7  603.7
9976  600.8  601.8
9977  598.8  599.8
9978  596.9  597.9
9979  595.0  595.9
9980  593.0  594.0
9981  591.1  592.1
9982  589.2  590.2
9983  587.3  588.2
9984  585.4  586.3
9985  583.5  584.4
9986  581.6  582.5
9987  579.7  580.6
9988  577.8  578.7
9989  575.9  576.9
9990  574.1  575.0
9991  572.2  573.1
9992  570.3  571.2
9993  568.5  569.4
9994  566.6  567.5
9995  564.8  565.7
9996  562.9  563.8
9997  561.1  562.0
9998  559.2  560.2
9999  557.4  558.3
10000  555.6  556.5
10001  553.8  554.7
10002  552.0  552.9
10003  550.1  551.1
10004  548.3  549.2
10005  546.5  547.4
10006  544.8  545.7
10007  543.0  543.9
10008  541.2  542.1
10009  539.4  540.3
10010  537.6  538.5
10011  535.9  536.8
10012  534.1  535.0
10013  532.4  533.2
10014  530.6  531.5
10015  528.9  529.7
10016  527.1  528.0
10017  525.4  526.2
10018  523.6  524.5
10019  521.9  522.8
10020  520.2  521.1
10021  518.5  519.3
10022  516.8  517.6
10023  515.1  515.9
10024  513.3  514.2
10025  511.7  512.5
10026  510.0  510.8
10027  508.3  509.1
10028  506.6  507.4
10029  504.9  505.7
10030  503.2  504.1
10031  501.6  502.4
10032  499.9  500.7
10033  1011.5  1013.0
10034  1008.6  1010.1
10035  1005.8  1007.2
10036  1002.9  1004.3
10037  1000.0  1001.4
10038  997.1  998.5
10039  994.2  995.7
10040  991.4  992.8
10041  988.5  990.0
10042  985.7  987.1
10043  982.9  984.3
10044  980.0  981.4
10045  977.2  978.6
10046  974.4  975.8
10047  971.6  973.0
10048  968.8  970.2
10049  966.0  967.4
10050  963.2  964.6
10051  960.4  961.8
10052  957.6  959.0
10053  954.8  956.2
10054  952.0  953.4
10055  949.3  950.7
10056  946.5  947.9
10057  943.8  945.1
10058  941.0  942.4
10059  938.3  939.6
10060  935.5  936.9
10061  932.8  934.2
10062  930.1  931.4
10063  927.4  928.7
10064  924.7  926.0
10065  922.0  923.3
10066  919.3  920.6
10067  916.6  917.9
10068  913.9  915.2
10069  911.2  912.5
10070  908.5  909.9
10071  905.9  907.2
10072  903.2  904.5
10073  900.5  901.9
10074  897.9  899.2
10075  895.2  896.6
10076  892.6  893.9
10077  890.0  891.3
10078  887.3  888.7
10079  884.7  886.0
10080  882.1  883.4
10081  879.5  880.8
10082  876.9  878.2
10083  874.3  875.6
10084  871.7  873.0
10085  869.1  870.4
10086  866.6  867.8
10087  864.0  865.3
10088  861.4  862.7
10089  858.8  860.1
10090  856.3  857.6
10091  853.7  855.0
10092  851.2  852.5
10093  848.7  849.9
10094  846.1  847.4
10095  843.6  844.9
10096  841.1  842.3
10097  838.6  839.8
10098  836.1  837.3
10099  833.6  834.8
10100  831.1  832.3
10101  828.6  829.8
10102  826.1  827.3
10103  823.6  824.8
10104  821.1  822.4
10105  818.6  819.9
10106  816.2  817.4
10107  813.7  815.0
10108  811.3  812.5
10109  808.8  810.0
10110  806.4  807.6
10111  803.9  805.2
10112  801.5  802.7
10113  799.1  800.3
10114  796.7  797.9
10115  794.3  795.5
10116  791.9  793.1
10117  789.5  790.7
10118  787.1  788.3
10119  784.7  785.9
10120  782.3  783.5
10121  779.9  781.1
10122  777.5  778.7
10123  775.2  776.3
10124  772.8  774.0
10125  770.4  771.6
10126  768.1  769.3
10127  765.7  766.9
10128  763.4  764.6
10129  761.1  762.2
10130  758.7  759.9
10131  756.4  757.6
10132  754.1  755.2
10133  751.8  752.9
10134  749.5  750.6
10135  747.2  748.3
10136  744.9  746.0
10137  742.6  743.7
10138  740.3  741.4
10139  738.0  739.1
10140  735.7  736.9
10141  733.4  734.6
10142  731.2  732.3
10143  728.9  730.1
10144  726.7  727.8
10145  724.4  725.5
10146  722.2  723.3
10147  719.9  721.1
10148  717.7  718.8
10149  715.5  716.6
10150  713.2  714.4
10151  711.0  712.1
10152  708.8  709.9
10153  706.6  707.7
10154  704.4  705.5
10155  702.2  703.3
10156  700.0  701.1
10157  697.8  698.9
10158  695.7  696.7
10159  693.5  694.6
10160  691.3  692.4
10161  689.1  690.2
10162  687.0  688.1
10163  684.8  685.9
10164  682.7  683.7
10165  680.5  681.6
10166  678.4  679.5
10167  676.3  677.3
10168  674.1  675.2
10169  672.0  673.1
10170  669.9  670.9
10171  667.8  668.8
10172  665.7  666.7
10173  663.5  664.6
10174  661.4  662.5
10175  659.4  660.4
10176  657.3  658.3
10177  655.2  656.2
10178  653.1  654.1
10179  651.0  652.1
10180  649.0  650.0
10181  646.9  647.9
10182  644.8  645.9
10183  642.8  643.8
10184  640.7  641.8
10185  638.7  639.7
10186  636.6  637.7
10187  634.6  635.6
10188  632.6  633.6
10189  630.6  631.6
10190  628.5  629.6
10191  626.5  627.5
10192  624.5  625.5
10193  622.5  623.5
10194  620.5  621.5
10195  618.5  619.5
10196  616.5  617.5
10197  614.5  615.5
10198  612.6  613.6
10199  610.6  611.6
10200  608.6  609.6
10201  606.7  607.6
10202  604.7  605.7
10203  602.7  603.7
10204  600.8  601.8
10205  598.8  599.8
10206  596.9  597.9
10207  595.0  595.9
10208  593.0  594.0
10209  591.1  592.1
10210  589.2  590.2
10211  587.3  588.2
10212  585.4  586.3
10213  583.5  584.4
10214  581.6  582.5
10215  579.7  580.6
10216  577.8  578.7
10217  575.9  576.9
10218  574.1  575.0
10219  572.2  573.1
10220  570.3  571.2
10221  568.5  569.4
10222  566.6  567.5
10223  564.8  565.7
10224  562.9  563.8
10225  561.1  562.0
10226  559.2  560.2
10227  557.4  558.3
10228  555.6  556.5
10229  553.8  554.7
10230  552.0  552.9
10231  550.1  551.1
10232  548.3  549.2
10233  546.5  547.4
10234  544.8  545.7
10235  543.0  543.9
10236  541.2  542.1
10237  539.4  540.3
10238  537.6  538.5
10239  535.9  536.8
10240  534.1  535.0
10241  532.4  533.2
10242  530.6  531.5
10243  528.9  529.7
10244  527.1  528.0
10245  525.4  526.2
10246  523.6  524.5
10247  521.9  522.8
10248  520.2  521.1
10249  518.5  519.3
10250  516.8  517.6
10251  515.1  515.9
10252  513.3  514.2
10253  511.7  512.5
10254  510.0  510.8
10255  508.3  509.1
10256  506.6  507.4
10257  504.9  505.7
10258  503.2  504.1
10259  501.6  502.4
10260  499.9  500.7
10261  1011.5  1013.0
10262  1008.6  1010.1
10263  1005.8  1007.2
10264  1002.9  1004.3
10265  1000.0  1001.4
10266  997.1  998.5
10267  994.2  995.7
10268  991.4  992.8
10269  988.5  990.0
10270  985.7  987.1
10271  982.9  984.3
10272  980.0  981.4
10273  977.2  978.6
10274  974.4  975.8
10275  971.6  973.0
10276  968.8  970.2
10277  966.0  967.4
10278  963.2  964.6
10279  960.4  961.8
10280  957.6  959.0
10281  954.8  956.2
10282  952.0  953.4
10283  949.3  950.7
10284  946.5  947.9
10285  943.8  945.1
10286  941.0  942.4
10287  938.3  939.6
10288  935.5  936.9
10289  932.8  934.2
10290  930.1  931.5
10291  927.4  928.7
10292  924.7  926.0
10293  922.0  923.3
10294  919.3  920.6
10295  916.6  917.9
10296  913.9  915.2
10297  911.2  912.5
10298  908.5  909.9
10299  905.9  907.2
10300  903.2  904.5
10301  900.5  901.9
10302  897.9  899.2
10303  895.2  896.6
10304  892.6  893.9
10305  890.0  891.3
10306  887.3  888.7
10307  884.7  886.0
10308  882.1  883.4
10309  879.5  880.8
10310  876.9  878.2
10311  874.3  875.6
10312  871.7  873.0
10313  869.1  870.4
10314  866.6  867.8
10315  864.0  865.3
10316  861.4  862.7
10317  858.8  860.1
10318  856.3  857.6
10319  853.7  855.0
10320  851.2  852.5
10321  848.7  849.9
10322  846.1  847.4
10323  843.6  844.9
10324  841.1  842.3
10325  838.6  839.8
10326  836.1  837.3
10327  833.6  834.8
10328  831.1  832.3
10329  828.6  829.8
10330  826.1  827.3
10331  823.6  824.8
10332  821.1  822.4
10333  818.6  819.9
10334  816.2  817.4
10335  813.7  815.0
10336  811.3  812.5
10337  808.8  810.0
10338  806.4  807.6
10339  803.9  805.2
10340  801.5  802.7
10341  799.1  800.3
10342  796.7  797.9
10343  794.3  795.5
10344  791.9  793.1
10345  789.5  790.7
10346  787.1  788.3
10347  784.7  785.9
10348  782.3  783.5
10349  779.9  781.1
10350  777.5  778.7
10351  775.2  776.3
10352  772.8  774.0
10353  770.4  771.6
10354  768.1  769.3
10355  765.7  766.9
10356  763.4  764.6
10357  761.1  762.2
10358  758.7  759.9
10359  756.4  757.6
10360  754.1  755.2
10361  751.8  752.9
10362  749.5  750.6
10363  747.2  748.3
10364  744.9  746.0
10365  742.6  743.7
10366  740.3  741.4
10367  738.0  739.1
10368  735.7  736.9
10369  733.4  734.6
10370  731.2  732.3
10371  728.9  730.1
10372  726.7  727.8
10373  724.4  725.5
10374  722.2  723.3
10375  719.9  721.1
10376  717.7  718.8
10377  715.5  716.6
10378  713.2  714.4
10379  711.0  712.1
10380  708.8  709.9
10381  706.6  707.7
10382  704.4  705.5
10383  702.2  703.3
10384  700.0  701.1
10385  697.8  698.9
10386  695.7  696.7
10387  693.5  694.6
10388  691.3  692.4
10389  689.1  690.2
10390  687.0  688.1
10391  684.8  685.9
10392  682.7  683.7
10393  680.5  681.6
10394  678.4  679.5
10395  676.3  677.3
10396  674.1  675.2
10397  672.0  673.1
10398  669.9  670.9
10399  667.8  668.8
10400  665.7  666.7
10401  663.5  664.6
10402  661.4  662.5
10403  659.4  660.4
10404  657.3  658.3
10405  655.2  656.2
10406  653.1  654.1
10407  651.0  652.1
10408  649.0  650.0
10409  646.9  647.9
10410  644.8  645.9
10411  642.8  643.8
10412  640.7  641.8
10413  638.7  639.7
10414  636.6  637.7
10415  634.6  635.6
10416  632.6  633.6
10417  630.6  631.6
10418  628.5  629.6
10419  626.5  627.5
10420  624.5  625.5
10421  622.5  623.5
10422  620.5  621.5
10423  618.5  619.5
10424  616.5  617.5
10425  614.5  615.5
10426  612.6  613.6
10427  610.6  611.6
10428  608.6  609.6
10429  606.7  607.6
10430  604.7  605.7
10431  602.7  603.7
10432  600.8  601.8
10433  598.8  599.8
10434  596.9  597.9
10435  595.0  595.9
10436  593.0  594.0
10437  591.1  592.1
10438  589.2  590.2
10439  587.3  588.2
10440  585.4  586.3
10441  583.5  584.4
10442  581.6  582.5
10443  579.7  580.6
10444  577.8  578.7
10445  575.9  576.9
10446  574.0  575.0
10447  572.2  573.1
10448  570.3  571.2
10449  568.5  569.4
10450  566.6  567.5
10451  564.8  565.7
10452  562.9  563.8
10453  561.1  562.0
10454  559.2  560.2
10455  557.4  558.3
10456  555.6  556.5
10457  553.8  554.7
10458  552.0  552.9
10459  550.1  551.1
10460  548.3  549.2
10461  546.5  547.4
10462  544.8  545.7
10463  543.0  543.9
10464  541.2  542.1
10465  539.4  540.3
10466  537.6  538.5
10467  535.9  536.8
10468  534.1  535.0
10469  532.4  533.2
10470  530.6  531.5
10471  528.9  529.7
10472  527.1  528.0
10473  525.4  526.2
10474  523.6  524.5
10475  521.9  522.8
10476  520.2  521.0
10477  518.5  519.3
10478  516.8  517.6
10479  515.1  515.9
10480  513.3  514.2
10481  511.7  512.5
10482  510.0  510.8
10483  508.3  509.1
10484  506.6  507.4
10485  504.9  505.7
10486  503.2  504.1
10487  501.6  502.4
